sample,time,ecg_channel1,ecg_channel2,heart_rate
486,1.944,0.24777217760080053,0.2315564679308715,75.0
487,1.948,0.2266024194813183,0.22261071309789238,75.0
488,1.952,0.20289559379920524,0.19041704466613962,75.0
489,1.956,0.2059188186751434,0.2025811386059204,75.0
490,1.96,0.21058454807670665,0.23872759396386328,75.0
491,1.964,0.21895973444322114,0.23375282806863268,75.0
492,1.968,0.18578997836273492,0.13260760994303616,75.0
493,1.972,0.1854068378199248,0.15047120690406296,75.0
494,1.976,0.15265990337039773,0.12374592209960024,75.0
495,1.98,0.1827283040205186,0.1932191789685924,75.0
496,1.984,0.15589764888191576,0.10885602585737462,75.0
497,1.988,0.15212560685711277,0.12131068211000841,75.0
498,1.992,0.12109638574705091,0.09066559073074232,75.0
499,1.996,0.09770202763281495,0.12582832928156967,75.0
500,2.0,0.0924137106990565,0.0659612323509923,75.0
501,2.004,0.07335697629331231,0.05390402986060713,75.0
502,2.008,0.09347348271066866,0.07534739153636648,75.0
503,2.012,0.06069293374102354,0.05111219468847823,75.0
504,2.016,0.06669896727276195,0.0909336175086557,75.0
505,2.02,0.04800669775687956,0.06933438377433884,75.0
506,2.024,0.046699473258273,0.012603421038233862,75.0
507,2.028,0.056076060044550666,0.021715400610392618,75.0
508,2.032,0.0194007052730286,-0.03422231122067141,75.0
509,2.036,-0.00044363989012465325,0.02006366539241434,75.0
510,2.04,0.021331169607634187,-0.0026829781669627864,75.0
511,2.044,-0.02695132708950883,0.04223991456624768,75.0
512,2.048,0.010052218461050984,0.03097962825040802,75.0
513,2.052,0.0018572285818496705,-0.007888003409824764,75.0
514,2.056,0.03173851071158817,0.002317066754585947,75.0
515,2.06,-6.0670039177738636e-05,0.05227485172399299,75.0
516,2.064,0.012637394789639206,0.011276901866921207,75.0
517,2.068,0.03508026441645868,0.03550676630607144,75.0
518,2.072,0.03408317272634202,0.028688041998578138,75.0
519,2.076,0.011860174936755206,0.02637672338071348,75.0
520,2.08,0.018282876688395632,0.04215092717714994,75.0
521,2.084,0.03592693939247701,0.010855942032942757,75.0
522,2.088,0.04066296471221565,0.028640773166574856,75.0
523,2.092,0.05883016974805721,0.028912760762959185,75.0
524,2.096,0.029771806299215886,0.04067063187269982,75.0
525,2.1,-0.0002388391056013452,0.023216825771180984,75.0
526,2.104,0.06483950721883602,0.03797389368783487,75.0
527,2.108,0.011851414484479938,0.042148214047391115,75.0
528,2.112,0.045448400950565404,0.001416026588292426,75.0
529,2.116,0.05119238814465584,0.023500332839061677,75.0
530,2.12,0.006443573674009816,0.026278523228385087,75.0
531,2.124,0.04201966786460018,0.012542143336918056,75.0
532,2.128,0.04903676731435353,0.01942828851253643,75.0
533,2.132,-0.0069399402554362255,0.033067012486873854,75.0
534,2.136,0.04865438720206431,0.02045969813623669,75.0
535,2.14,0.042321766997000194,0.01579908298064517,75.0
536,2.144,0.05114154972346166,0.02935762714463969,75.0
537,2.148,0.016347858056192665,0.04633030755746854,75.0
538,2.152,0.07754935737882002,0.044628912796819915,75.0
539,2.156,0.03296144252601839,0.038204201857275875,75.0
540,2.16,0.04316979814027047,0.09450619876969077,75.0
541,2.164,0.04778483130917095,0.054134565028903806,75.0
542,2.168,0.020681271353098687,0.05188087701953982,75.0
543,2.172,0.049878353943396306,0.056305889356880634,75.0
544,2.176,0.033799950742809774,0.0251769352450679,75.0
545,2.18,0.024641495722460185,0.015738439201920952,75.0
546,2.184,0.05286114681654923,0.06051991153105213,75.0
547,2.188,0.04414261210482832,0.06607393039868144,75.0
548,2.192,0.05829950797225255,0.044352725896736375,75.0
549,2.196,0.06559342460581243,0.05505698805475144,75.0
550,2.2,0.06665228170938234,0.020438132608307524,75.0
551,2.204,0.03834768677758666,0.03492122079788899,75.0
552,2.208,0.05697966117433964,0.03456270490996584,75.0
553,2.212,0.05242652434244518,0.026126002028039427,75.0
554,2.216,0.07803575501356091,0.0015492130750044968,75.0
555,2.22,0.04943284193173102,0.02820611480218091,75.0
556,2.224,0.07988099553917609,0.0483723491227383,75.0
557,2.228,0.058040838359628796,0.06141520247792838,75.0
558,2.232,0.02905112152341096,0.07572102465719266,75.0
559,2.236,0.08089294703956118,0.07681922491059025,75.0
560,2.24,0.05410989291170557,0.081039770933051,75.0
561,2.244,0.0538216497893414,0.1115917749943823,75.0
562,2.248,0.0713951283099944,0.03693592716422166,75.0
563,2.252,0.06639070967505432,0.061189490984867055,75.0
564,2.256,0.04749521445119454,0.046773337564238064,75.0
565,2.26,0.06041370010137603,0.0793528588271218,75.0
566,2.264,0.06926659520985272,0.06597893203652896,75.0
567,2.268,0.07480006883189662,0.09698356007828601,75.0
568,2.272,0.0948105831123957,0.07333233908351784,75.0
569,2.276,0.0973641136368976,0.07832818114580672,75.0
570,2.28,0.05698265956301237,0.03004563749925215,75.0
571,2.284,0.06114485048369619,0.05185491006883402,75.0
572,2.288,0.07950110365404991,0.08652794122563504,75.0
573,2.292,0.07287970905824666,0.05234630646550846,75.0
574,2.296,0.07102518324084653,0.0891254856648581,75.0
575,2.3,0.044497253455904315,0.06670742204935352,75.0
576,2.304,0.10686400885732585,0.07011628829985132,75.0
577,2.308,0.054757412625903425,0.10393386477193113,75.0
578,2.312,0.08811588505460596,0.08567949274264683,75.0
579,2.316,0.0753077559148607,0.07922319695434349,75.0
580,2.32,0.07176437136572283,0.052547306289335516,75.0
581,2.324,0.07474764274952106,0.0856500568744967,75.0
582,2.328,0.0872264440685275,0.088542920690312,75.0
583,2.332,0.06689024273097398,0.0796234937766413,75.0
584,2.336,0.10729222797883067,0.040320542002884645,75.0
585,2.34,0.07614244097492913,0.05089578258669,75.0
586,2.344,0.09042918496807935,0.06799609529375442,75.0
587,2.348,0.09470714981178568,0.07270936991669817,75.0
588,2.352,0.06881338103235703,0.08265758530208442,75.0
589,2.356,0.0720394293737527,0.06717631528471726,75.0
590,2.36,0.08832774411690106,0.12159432817773998,75.0
591,2.364,0.07722863751105345,0.08859926210811216,75.0
592,2.368,0.10104098955707652,0.09087317473432902,75.0
593,2.372,0.1106029150630433,0.06354353787196593,75.0
594,2.376,0.09093701966641125,0.07189450786006941,75.0
595,2.38,0.07375575014539998,0.037464950241143685,75.0
596,2.384,0.07010379866485317,0.07611157448315553,75.0
597,2.388,0.10284966554817014,0.07829500487633861,75.0
598,2.392,0.08311760532238323,0.09374402330977318,75.0
599,2.396,0.10251320222993214,0.04607473521226415,75.0
600,2.4,0.09112237282348153,0.050756616813129984,75.0
601,2.404,0.09177920741922317,0.10339088891745639,75.0
602,2.408,0.07996241606830068,0.09737395914690909,75.0
603,2.412,0.11108738886406161,0.15370570633066896,75.0
604,2.416,0.10491156399552033,0.093856177326411,75.0
605,2.42,0.11215434974275129,0.15200331164488504,75.0
606,2.424,0.1253608189967638,0.14102919895068694,75.0
607,2.428,0.1366433119032359,0.11642291284020195,75.0
608,2.432,0.14472881795332274,0.15063072527677637,75.0
609,2.436,0.16362884771578393,0.13591979531096773,75.0
610,2.44,0.19185419407631374,0.2027905306423707,75.0
611,2.444,0.1717167245980398,0.1662614787245391,75.0
612,2.448,0.17316302169910766,0.14965777014285955,75.0
613,2.452,0.22963023628332851,0.20127183482598823,75.0
614,2.456,0.16278735460925978,0.1906696188718922,75.0
615,2.46,0.21758551962786052,0.18907214756800317,75.0
616,2.464,0.17967300470092876,0.17306677643582055,75.0
617,2.468,0.16166869171311715,0.15709769703742762,75.0
618,2.472,0.18730319887465535,0.19192068282447292,75.0
619,2.476,0.19679671752150804,0.17568006475339384,75.0
620,2.48,0.19533145614230435,0.1943967416067107,75.0
621,2.484,0.13597009897201046,0.12317870646789936,75.0
622,2.488,0.19118020645534067,0.17745169044807824,75.0
623,2.492,0.17119184700754733,0.18199138816106028,75.0
624,2.496,0.16155024424258047,0.15234034374983582,75.0
625,2.5,0.13936098974360478,0.11115091629228148,75.0
626,2.504,0.12261762220138028,0.1312636861917298,75.0
627,2.508,0.09785068742562669,0.16087076507895193,75.0
628,2.512,0.07608555501913535,0.11103525634732656,75.0
629,2.516,0.10181657233143052,0.05644054840814583,75.0
630,2.52,0.060887921365966255,0.08190148507085991,75.0
631,2.524,-0.05919176187832085,-0.05605223854035182,75.0
632,2.528,-0.10304080214350674,-0.07660054855245424,75.0
633,2.532,-0.05281404051732655,-0.08640984034065592,75.0
634,2.536,0.04439379041383845,-0.0027874413495213323,75.0
635,2.54,0.8334159535328417,0.7799884588589587,75.0
636,2.544,1.0,1.0,75.0
637,2.548,0.8413422551130672,0.7692180334032321,75.0
638,2.552,0.42481137805832186,0.42294209765867696,75.0
639,2.556,0.16172438204307887,0.17216918167864073,75.0
640,2.56,0.10136754914681319,0.07747727270705393,75.0
641,2.564,0.07443028583836864,0.008459844808531139,75.0
642,2.568,-0.0030025017617942443,0.022338642320077085,75.0
643,2.572,-0.10136771493476908,-0.13158122809554124,75.0
644,2.576,-0.17599192695782,-0.1909094238255685,75.0
645,2.58,-0.11186933820903495,-0.08651070278798771,75.0
646,2.584,-0.016361416278566583,-0.01398946892780863,75.0
647,2.588,0.04488507820713624,0.06348352610980883,75.0
648,2.592,0.09543530223662612,0.06478490291629384,75.0
649,2.596,0.10788229030265414,0.12349327801297967,75.0
650,2.6,0.0866345759309115,0.09800593999580601,75.0
651,2.604,0.05810011365103701,0.14434320976462636,75.0
652,2.608,0.09215553716569093,0.07830045595225092,75.0
653,2.612,0.12019641803743052,0.12889629902736902,75.0
654,2.616,0.1120850728432972,0.10378055345274505,75.0
655,2.62,0.08856981686892712,0.12476440501520059,75.0
656,2.624,0.14517233188498638,0.1674200531777769,75.0
657,2.628,0.1323481083114196,0.12918317367337895,75.0
658,2.632,0.1549806911041723,0.12796172570879652,75.0
659,2.636,0.18361132323339735,0.14481254211730643,75.0
660,2.64,0.16096484862402713,0.2007847280928879,75.0
661,2.644,0.1876123244346943,0.17836640854035732,75.0
662,2.648,0.19601791326068949,0.18439709570067034,75.0
663,2.652,0.20431422456292678,0.1782810606435008,75.0
664,2.656,0.2056376821685917,0.1821793383800248,75.0
665,2.66,0.23864736404103895,0.21208677956163202,75.0
666,2.664,0.2266988438692986,0.2085163088598799,75.0
667,2.668,0.2589067941142124,0.22391878535289853,75.0
668,2.672,0.273602824401386,0.2493277723820442,75.0
669,2.676,0.2790511805474923,0.2717949521228531,75.0
670,2.68,0.2640307406355661,0.2647196364976917,75.0
671,2.684,0.28250742453456734,0.2920476691146071,75.0
672,2.688,0.26833045116128657,0.2904220141910232,75.0
673,2.692,0.33663308885007204,0.3032167991643602,75.0
674,2.696,0.32203898033568135,0.32284294243884376,75.0
675,2.7,0.31552152961701396,0.3319046963781653,75.0
676,2.704,0.31443727125288323,0.32943234784971187,75.0
677,2.708,0.32950443410881497,0.35334764436745975,75.0
678,2.712,0.3527336119526079,0.3578101932045277,75.0
679,2.716,0.3869522477328666,0.3508928343246898,75.0
680,2.72,0.3465371165328231,0.3296011850906352,75.0
681,2.724,0.31819848989043714,0.34344162032960984,75.0
682,2.728,0.3458833432440245,0.34760038390908377,75.0
683,2.732,0.32717034805135914,0.37353311397899075,75.0
684,2.736,0.36237019756066735,0.3472064259854048,75.0
685,2.74,0.32854845080564893,0.31590803429498393,75.0
686,2.744,0.32260323555896253,0.3503759805638036,75.0
687,2.748,0.2994851134003851,0.3148554151529035,75.0
688,2.752,0.3099421892839382,0.27242649274715397,75.0
689,2.756,0.28995130223787724,0.2732881037363047,75.0
690,2.76,0.2786754388870035,0.2628805011622731,75.0
691,2.764,0.27881799007953384,0.2596020585672827,75.0
692,2.768,0.23940988386463896,0.19505962041448474,75.0
693,2.772,0.24238204673852895,0.2606514241110571,75.0
694,2.776,0.21477267479834497,0.2141147447088702,75.0
695,2.78,0.19967840334195663,0.1975659439919843,75.0
696,2.784,0.19107485881918237,0.1782807613153503,75.0
697,2.788,0.1901740171425307,0.18758060279727296,75.0
698,2.792,0.1201967963475999,0.16414108715871426,75.0
699,2.796,0.14185560652876075,0.12145153838802578,75.0
700,2.8,0.11967532177675723,0.18473677200154026,75.0
701,2.804,0.11638207320266715,0.13201492472088652,75.0
702,2.808,0.11063175317491912,0.12342533346556987,75.0
703,2.812,0.1524428843546942,0.07784454387915621,75.0
704,2.816,0.11013919548343783,0.05887067162221789,75.0
705,2.82,0.09832477880933292,0.0863760458724365,75.0
706,2.824,0.09146312000585746,0.03565397461041747,75.0
707,2.828,0.07007912145280422,0.04572832024932709,75.0
708,2.832,0.05362277240166286,0.05870228075586397,75.0
709,2.836,0.03974800061294584,0.006426857294999147,75.0
710,2.84,-0.003122829608124225,0.024309686453466036,75.0
711,2.844,0.05405064418206,0.02973736612497607,75.0
712,2.848,0.049413752919957095,0.02264433800403155,75.0
713,2.852,0.018410030303523763,0.04014861718438556,75.0
714,2.856,0.03228001084856166,0.02911088453533118,75.0
715,2.86,0.04378501335798701,0.07934269103794041,75.0
716,2.864,0.017797411704603187,0.03588089952300075,75.0
717,2.868,0.03512446190727817,0.01453259033585249,75.0
718,2.872,0.02430356885194341,0.026357658356068007,75.0
719,2.876,0.06302729812081728,0.01168726281195486,75.0
720,2.88,-0.011552647779622284,-0.009879401817190988,75.0
721,2.884,0.0040299216426915585,-0.017391146007785,75.0
722,2.888,0.02807457530665613,0.04546944529590928,75.0
723,2.892,0.028267962393286834,0.045777091580562576,75.0
724,2.896,0.03370506350194784,0.008504061005570695,75.0
725,2.9,0.05743258241643147,0.05569022528168378,75.0
726,2.904,0.03262901538510164,0.04011975811628395,75.0
727,2.908,0.020541581918464395,0.011405255320332553,75.0
728,2.912,0.010106084827661965,0.05444253597199308,75.0
729,2.916,0.009133411554930394,0.0209830452043244,75.0
730,2.92,0.0249730630534938,0.011136173659361585,75.0
731,2.924,0.028789213202226733,0.023736773815059842,75.0
732,2.928,-0.0001471907054011829,0.026195454310624908,75.0
733,2.932,-0.025497321174636076,-0.013034328169215882,75.0
734,2.936,0.011797001122175086,0.015227837498900705,75.0
735,2.94,0.017923808167421063,0.07344373583340245,75.0
736,2.944,0.002143298140030406,0.012252658374355636,75.0
737,2.948,0.0048032649034610445,-0.019764433973670933,75.0
738,2.952,0.012937444523286993,0.04616537519109682,75.0
739,2.956,0.017645217578116018,0.0057307092767862906,75.0
740,2.96,0.028743388155017396,0.024539585411619335,75.0
741,2.964,0.007652414078248815,0.011409102242938575,75.0
742,2.968,0.03213076341840516,-0.004607927728590561,75.0
743,2.972,-1.1256773628883132e-05,0.017214750473814412,75.0
744,2.976,0.005964092255400512,-0.02986220035330455,75.0
745,2.98,0.0058503108915007864,-0.02543023869391729,75.0
746,2.984,-0.011557702501448372,0.021045973525684016,75.0
747,2.988,0.033525748247627864,0.047269616885831305,75.0
748,2.992,0.021123845214523044,0.025948261598732106,75.0
749,2.996,0.014282700284733805,-0.016962512572563707,75.0
750,3.0,0.004115887935646102,-0.01088914515994116,75.0
751,3.004,-0.009025848257609258,-0.014310055760446175,75.0
752,3.008,-0.017714539723029762,-0.0038497292503196973,75.0
753,3.012,-0.005853561851626949,0.019046714681157297,75.0
754,3.016,-0.0264796958663975,0.0036362036136172336,75.0
755,3.02,0.01455182549968505,0.004158261110628245,75.0
756,3.024,-0.008166247580120398,0.020032618036471956,75.0
757,3.028,-0.014212611633195668,0.022755472023894233,75.0
758,3.032,-0.00177302476113668,0.03261113753277891,75.0
759,3.036,-0.001971700813219304,0.007372820622576009,75.0
760,3.04,-0.014195172357276669,-0.0061875707314453954,75.0
761,3.044,-0.023170097060324604,-0.03241009550480772,75.0
762,3.048,0.011210698944138026,0.015880673588864493,75.0
763,3.052,-0.020749930739026156,-0.0330716005334781,75.0
764,3.056,-0.025304642998023215,-0.017365592643835585,75.0
765,3.06,-0.028753658162059822,-0.0032479605367480694,75.0
766,3.064,0.012103023630240803,-0.01663329053692033,75.0
767,3.068,-0.014191078996905282,-0.034950227126896515,75.0
768,3.072,-0.029072676665648077,-0.03401336433714367,75.0
769,3.076,-0.008850086710332099,0.014181450669807253,75.0
770,3.08,-0.032793881389374856,-0.012734647423391183,75.0
771,3.084,-0.0016547348745832283,0.04827864180101031,75.0
772,3.088,-0.01917377448650897,-0.013778969994783436,75.0
773,3.092,-0.022893683251921374,-0.031891383486801705,75.0
774,3.096,-0.03076806038060633,-0.04541416040192562,75.0
775,3.1,-0.02584416495057841,-0.05858158533344414,75.0
776,3.104,-0.047896760743682903,-0.016764112566060526,75.0
777,3.108,-0.020445590694364014,-0.06308155720453272,75.0
778,3.112,-0.022913986045935465,-0.07762103913752634,75.0
779,3.116,-0.03952089408944941,-0.03559811391701881,75.0
780,3.12,-0.03502188534500344,-0.030752373446901026,75.0
781,3.124,-0.039906654106383666,-0.07300107951542266,75.0
782,3.128,-0.0074423997077489295,-0.05659809601084076,75.0
783,3.132,-0.05165940641011596,-0.02383137105126524,75.0
784,3.136,-0.02976058232762986,-0.031585478076618254,75.0
785,3.14,-0.03630821507866797,0.002999064255956175,75.0
786,3.144,-0.04842355036236888,-0.017257487945235267,75.0
787,3.148,-0.018681873191025745,-0.10217227949658775,75.0
788,3.152,-0.050825568331282794,-0.0676732070106302,75.0
789,3.156,-0.057873273033767,-0.05398099752836126,75.0
790,3.16,-0.045477021962771515,-0.06739673250768362,75.0
791,3.164,-0.024701067506279272,-0.04730815224791616,75.0
792,3.168,-0.03115027845617555,-0.0440569095793091,75.0
793,3.172,-0.06021975851513699,-0.07323710815068328,75.0
794,3.176,-0.0521693345489469,-0.0686338161525405,75.0
795,3.18,-0.07219164707350574,-0.047492239617161675,75.0
796,3.184,-0.06872500955160958,-0.04386760429031135,75.0
797,3.188,-0.02864225956114027,-0.032862295661743125,75.0
798,3.192,-0.06940650161722381,-0.07996745374795741,75.0
799,3.196,-0.0624467349863594,-0.04558318856884783,75.0
800,3.2,-0.057524553579156326,-0.07069552197528015,75.0
801,3.204,-0.04514593837152588,-0.007101987305861757,75.0
802,3.208,-0.03382785293161753,-0.04580667346679687,75.0
803,3.212,-0.02588798837042541,-0.021588893255826413,75.0
804,3.216,0.008732316708686122,-0.026635941767506163,75.0
805,3.22,-0.01607826757563533,-0.03893318237037883,75.0
806,3.224,-0.020779908236526666,-0.03969283235549806,75.0
807,3.228,0.012282240970768308,0.00173433844016988,75.0
808,3.232,-0.009947264704319012,0.013059856695111007,75.0
809,3.236,0.002386713004989703,0.005316863948949936,75.0
810,3.24,0.016382185640984363,0.009730566711947431,75.0
811,3.244,0.008120924556502367,0.04988974563378177,75.0
812,3.248,0.03679080889248598,0.00143991232240372,75.0
813,3.252,0.029946153635763605,-0.0012023628013064164,75.0
814,3.256,0.041083964659261216,0.0254609600656804,75.0
815,3.26,0.052399155850271294,0.03519098197020599,75.0
816,3.264,0.01878243592559307,0.01512704543566884,75.0
817,3.268,0.012879696404779862,0.04737116915844268,75.0
818,3.272,0.005123487146351671,0.032354536827373236,75.0
819,3.276,-0.012519818313913985,0.01840203111961794,75.0
820,3.28,-0.006802526704065935,0.009778376289538596,75.0
821,3.284,0.008297824511478646,0.0006216127936651892,75.0
822,3.288,-0.008300101383947257,-0.023570323451898616,75.0
823,3.292,-0.02301698645287628,0.011111461707671348,75.0
824,3.296,-0.04489543071378976,-0.01034235881501277,75.0
825,3.3,0.008276639250877071,-0.027771261170091145,75.0
826,3.304,-0.04418114261991146,-0.0776141291773313,75.0
827,3.308,-0.05634507647137352,-0.06281049801930222,75.0
828,3.312,-0.06606748667971968,-0.06751211475237896,75.0
829,3.316,-0.05219040745016318,-0.10179481504520872,75.0
830,3.32,-0.12788322699282365,-0.11242133961411792,75.0
831,3.324,-0.18729857338180347,-0.18917064003097853,75.0
832,3.328,-0.26492327588820624,-0.24076703925916454,75.0
833,3.332,-0.20737011846277395,-0.18656914400364077,75.0
834,3.336,-0.14791020132561888,-0.0932274359142555,75.0
835,3.34,0.6337285866980802,0.6532673995530701,75.0
836,3.344,0.8309375224182316,0.8077897612964455,75.0
837,3.348,0.6201525912323848,0.5746030876082964,75.0
838,3.352,0.24003435017151847,0.26524599143346433,75.0
839,3.356,-0.003986546375596957,0.001930054029796368,75.0
840,3.36,-0.05664018634296748,-0.07217449545339502,75.0
841,3.364,-0.12459502927249291,-0.11355399423959787,75.0
842,3.368,-0.18239652861676361,-0.14229547327157885,75.0
843,3.372,-0.3056475425883043,-0.2471671222059346,75.0
844,3.376,-0.3122623116517559,-0.3430955732511655,75.0
845,3.38,-0.2762924973894025,-0.28937093133317454,75.0
846,3.384,-0.19269537823214575,-0.18111967485064956,75.0
847,3.388,-0.08997017362288763,-0.0947261199868981,75.0
848,3.392,-0.10223483666700109,-0.08464443023593446,75.0
849,3.396,-0.0955739603794879,-0.09599783988937817,75.0
850,3.4,-0.09626098872729166,-0.09896221044370138,75.0
851,3.404,-0.04127415759332379,-0.08549122473079075,75.0
852,3.408,-0.07413016584967799,-0.037348591006130125,75.0
853,3.412,-0.07599307479836495,-0.05843585610619009,75.0
854,3.416,-0.0722478138618095,-0.07224755987760788,75.0
855,3.42,-0.030077188334336678,-0.07978966452651746,75.0
856,3.424,-0.04395385206763949,-0.08702802239223191,75.0
857,3.428,-0.06783928936206124,-0.05362874590933999,75.0
858,3.432,-0.024212832083959076,-0.05109159470283558,75.0
859,3.436,-0.001820719921118487,-0.023807460043765594,75.0
860,3.44,-0.017202658255698246,-0.019334788146227168,75.0
861,3.444,-0.0014393088614928458,0.020076744980747116,75.0
862,3.448,0.02678336490344171,0.026115693697446502,75.0
863,3.452,0.025521126515543203,0.009172552359746863,75.0
864,3.456,0.06115320948583332,0.040898876302622816,75.0
865,3.46,0.046490407682744095,0.04562146481280878,75.0
866,3.464,0.05634779547841907,0.1355270019473416,75.0
867,3.468,0.07346696168706142,0.05007985344243729,75.0
868,3.472,0.09152054612682874,0.11427127956573913,75.0
869,3.476,0.09673757884067445,0.12212982155776458,75.0
870,3.48,0.13582984407695256,0.11569259211925853,75.0
871,3.484,0.13707175134904023,0.12971123474163637,75.0
872,3.488,0.17039841007002582,0.13885607864784,75.0
873,3.492,0.13777203398911575,0.1355032837677179,75.0
874,3.496,0.1539220670526054,0.1514316231829565,75.0
875,3.5,0.1403815449801051,0.1447737866483956,75.0
876,3.504,0.18049852569763516,0.1490711634553339,75.0
877,3.508,0.2107416010287921,0.1414695600768376,75.0
878,3.512,0.1868381223639123,0.19460327869885366,75.0
879,3.516,0.17360606546441676,0.16720033945251842,75.0
880,3.52,0.21087323744713476,0.19782715101218823,75.0
881,3.524,0.19558307426639687,0.11901826896642624,75.0
882,3.528,0.1649669882062723,0.16873738494442914,75.0
883,3.532,0.19226239106253906,0.18559819052153242,75.0
884,3.536,0.18880095626328505,0.15037235883752575,75.0
885,3.54,0.1628665565390636,0.17844489469576721,75.0
886,3.544,0.18256895023298073,0.18845565741669118,75.0
887,3.548,0.1277733901306364,0.1193857973030947,75.0
888,3.552,0.13641311502430734,0.1450322446466428,75.0
889,3.556,0.13103981504503734,0.11540469801219104,75.0
890,3.56,0.13874620448890274,0.08059545596174682,75.0
891,3.564,0.13796102188861972,0.11524235122646281,75.0
892,3.568,0.11069068006523812,0.1111518177852476,75.0
893,3.572,0.09348963689380368,0.08580808498104298,75.0
894,3.576,0.0704787152681112,0.10541202200044433,75.0
895,3.58,0.02269894503233322,0.06425635542570153,75.0
896,3.584,0.04496477938294249,0.05489058435592924,75.0
897,3.588,0.022966943001015868,0.037297725556778925,75.0
898,3.592,0.02788009914429817,0.01920807067895215,75.0
899,3.596,0.04659793303722634,0.010852039095753767,75.0
900,3.6,-0.014090533154844183,0.019665518633497536,75.0
901,3.604,0.010952297277037122,0.004360872447598485,75.0
902,3.608,-0.03777612360973068,-0.010385187401451569,75.0
903,3.612,-0.02917053181030727,-0.015132104467532716,75.0
904,3.616,-0.04934540011013096,-0.020168858291567383,75.0
905,3.62,-0.025820886262876874,-0.06344590936135215,75.0
906,3.624,-0.06224112236658005,-0.060750914389937155,75.0
907,3.628,-0.09012998702098489,-0.06855134593725994,75.0
908,3.632,-0.08286684445655981,-0.0619833304030415,75.0
909,3.636,-0.12384207412330134,-0.060626961685462465,75.0
910,3.64,-0.10306726593409801,-0.06021773149020282,75.0
911,3.644,-0.08947522761080433,-0.11092122071336843,75.0
912,3.648,-0.09384086197925527,-0.04614921322280588,75.0
913,3.652,-0.08224578691760676,-0.11458631091724601,75.0
914,3.656,-0.07190787504841475,-0.12587110430142695,75.0
915,3.66,-0.08066548014824673,-0.0838575608148041,75.0
916,3.664,-0.09284034315217446,-0.10133613915363528,75.0
917,3.668,-0.08164230944985286,-0.08143022837582206,75.0
918,3.672,-0.10668661943326543,-0.062016598076207075,75.0
919,3.676,-0.06990738111974579,-0.09034892478757915,75.0
920,3.68,-0.08452424659518966,-0.0815790030560479,75.0
921,3.684,-0.10201156085597803,-0.07572011467490232,75.0
922,3.688,-0.07708888374081628,-0.0789318461921961,75.0
923,3.692,-0.08321912886915953,-0.04503512237728391,75.0
924,3.696,-0.09979326628070144,-0.08265116520661489,75.0
925,3.7,-0.0486265500782559,-0.06484970393715128,75.0
926,3.704,-0.05058551420197708,-0.07584187848499858,75.0
927,3.708,-0.06434460081151593,-0.07668943300562164,75.0
928,3.712,-0.07369050043545647,-0.07995386104503341,75.0
929,3.716,-0.09373052606934704,-0.06465801206141489,75.0
930,3.72,-0.10318643456691931,-0.050088475719911436,75.0
931,3.724,-0.06660363794381736,-0.021710556207335627,75.0
932,3.728,-0.06824606016208765,-0.07394917308564049,75.0
933,3.732,-0.07229750754243502,-0.06085317629041546,75.0
934,3.736,-0.0570804289278087,-0.07006428890845658,75.0
935,3.74,-0.05202504922326771,-0.08177708502755977,75.0
936,3.744,-0.07585299316515565,-0.08343203359406202,75.0
937,3.748,-0.09264787314260853,-0.03859759390609938,75.0
938,3.752,-0.09243059867276224,-0.05388996424210666,75.0
939,3.756,-0.04481532532882456,-0.10552186139774204,75.0
940,3.76,-0.05826267093777182,-0.05191167405582272,75.0
941,3.764,-0.03929107582248119,-0.0798550315909757,75.0
942,3.768,-0.05298785872665641,-0.028485776553744752,75.0
943,3.772,-0.04957804325834792,-0.03301781620199745,75.0
944,3.776,-0.10076936694643698,-0.07218792145044782,75.0
945,3.78,-0.07473732597393362,-0.056202367982014736,75.0
946,3.784,-0.058451764669161216,-0.029600317840247355,75.0
947,3.788,-0.09734126866558138,-0.0660676841607996,75.0
948,3.792,-0.026530638442271423,-0.05280017232616932,75.0
949,3.796,-0.0050660445169540234,-0.041260029710190986,75.0
950,3.8,-0.07391202169038785,-0.07577652013611638,75.0
951,3.804,-0.06471230312197004,-0.06598008236260043,75.0
952,3.808,-0.037813373327172,-0.04311100990849911,75.0
953,3.812,-0.05230751556231357,-0.09348584730570338,75.0
954,3.816,-0.03699318490783095,-0.03907728388817446,75.0
955,3.82,-0.04828895961188883,-0.02643526171703238,75.0
956,3.824,-0.04842548165248198,-0.05036323269560692,75.0
957,3.828,-0.05314727748645264,-0.07487610332227414,75.0
958,3.832,-0.02644441973563325,-0.06648550099763272,75.0
959,3.836,-0.05618972351977393,-0.04567598098760148,75.0
960,3.84,-0.04304661333316089,-0.03257127077039175,75.0
961,3.844,-0.04735058770881828,-0.016774288338589273,75.0
962,3.848,-0.06627571850560006,-0.043326927673176786,75.0
963,3.852,-0.06837486860350056,-0.028386300583029576,75.0
964,3.856,-0.08680824563271643,-0.0480843097657431,75.0
965,3.86,-0.0818704219123144,-0.04547236887274505,75.0
966,3.864,-0.026086714315047645,-0.04280541533165333,75.0
967,3.868,-0.07105134137401153,-0.005201818848280392,75.0
968,3.872,-0.033089611684709,-0.039005773982805955,75.0
969,3.876,-0.0587566946986844,-0.04630900759986566,75.0
970,3.88,-0.04460657372351173,-0.014167046861581177,75.0
971,3.884,-0.050218724619187305,-0.06906850523347513,75.0
