time,amplitude
2.086,0.0355354134280815
2.088,0.06476666276080588
2.09,0.05783197689103767
2.092,0.0374042196357219
2.094,0.04514056770646582
2.096,0.027885322922276384
2.098,0.016986471658629217
2.1,-0.03605699701977025
2.102,-0.07547971500505772
2.104,-0.13111253090981723
2.106,-0.14700328570433274
2.108,-0.14701960879231907
2.11,-0.12426919263236733
2.112,-0.07161541923129797
2.114,0.4490113370593099
2.116,0.6698060818122822
2.118,0.8816727976151055
2.12,0.9529185224187934
2.122,0.8867229536536125
2.124,0.676634553173237
2.126,0.45318429363290386
2.128,0.26679437679541174
2.13,0.1329119659493205
2.132,0.08367582875360864
2.134,0.033661105237593116
2.136,-0.00021524201163739985
2.138,-0.005251756434804324
2.14,-0.07185573165276724
2.142,-0.12564337942277182
2.144,-0.19953314406817985
2.146,-0.2243449330800623
2.148,-0.21476410283501463
2.15,-0.164677928327319
2.152,-0.09815016117810692
2.154,-0.03565276254369531
2.156,-0.011622330759794129
2.158,0.0036738338563611314
2.16,0.023538837951975474
2.162,0.05827908573552446
2.164,0.04487646708048845
2.166,0.052936920968114844
2.168,0.062247261040445714
2.17,0.04817848696600471
2.172,0.05294132887605367
2.174,0.05108771684523513
2.176,0.06176907890010555
2.178,0.06335399637204332
2.18,0.05698381782234418
2.182,0.0919140866729595
2.184,0.0940266883308034
2.186,0.08314214769742673
2.188,0.09999182043100713
2.19,0.09891619293845363
2.192,0.11948154152500604
2.194,0.13828417857334616
2.196,0.13598495977404262
2.198,0.1542034382176716
2.2,0.13787498124148367
2.202,0.1488527602039225
2.204,0.16738879758569145
2.206,0.17234861941216542
2.208,0.17817271472773846
2.21,0.2078363220854216
2.212,0.21016535924975244
2.214,0.19503577290413263
2.216,0.2061121818239546
2.218,0.21936657089106204
2.22,0.23828559449211498
2.222,0.22449900783524684
2.224,0.2308055667157821
2.226,0.25133370457299575
2.228,0.24464098300423948
2.23,0.27511519102610577
2.232,0.2672404341446406
2.234,0.293715856075556
2.236,0.29513975585386
2.238,0.29940782899443874
2.24,0.27388788440732686
2.242,0.3101303244143847
2.244,0.29265751380130167
2.246,0.3224227307150997
2.248,0.31939706913826077
2.25,0.32010579135723244
2.252,0.3309509920862292
2.254,0.35170963208936273
2.256,0.3424116571818296
2.258,0.33202282382006754
2.26,0.3553501884245267
2.262,0.35824571245449627
2.264,0.36027564292796177
2.266,0.32991145281421025
2.268,0.3674061360891541
2.27,0.32462294755215226
2.272,0.34592490300481427
2.274,0.31231763591062717
2.276,0.3676187615482061
2.278,0.33700294871755043
2.28,0.3503371845740127
2.282,0.3413522089356681
2.284,0.3246324068912508
2.286,0.3418879622100176
2.288,0.3207779203645077
2.29,0.330546341591957
2.292,0.3330061371488557
2.294,0.3110259169766209
2.296,0.2877603886606345
2.298,0.28233551527697626
2.3,0.2876130722289283
2.302,0.2956559207184959
2.304,0.2823971530452325
2.306,0.27266865477308044
2.308,0.26592187872321826
2.31,0.26020451596464433
2.312,0.23484967618148644
2.314,0.23082775702299183
2.316,0.2454642389185733
2.318,0.21519925147160038
2.32,0.22932798003770394
2.322,0.2224595370869973
2.324,0.190301808944613
2.326,0.18245385052713947
2.328,0.19556223831014724
2.33,0.21258162701958783
2.332,0.1888807253268426
2.334,0.1725625238892781
2.336,0.15807773975611802
2.338,0.1608213689244387
2.34,0.16546354427033722
2.342,0.15700756808558108
2.344,0.15497272240743756
2.346,0.1389209356140592
2.348,0.13082870113891693
2.35,0.12494328525683841
2.352,0.08503860502078112
2.354,0.10811537440109184
2.356,0.11519795347407938
2.358,0.12043761105477487
2.36,0.05841658575031859
2.362,0.09842793667087404
2.364,0.085445459259945
2.366,0.05647105293815438
2.368,0.06640587518935752
2.37,0.09576832150763635
2.372,0.0865225052544971
2.374,0.08745355079114854
2.376,0.08935459342035208
2.378,0.0799462905732207
2.38,0.07237326118457406
2.382,0.09039041799835336
2.384,0.08421329237514132
2.386,0.0869496626505649
2.388,0.1017197868365008
2.39,0.0775059902113709
2.392,0.09880627144846102
2.394,0.09577718109179771
2.396,0.09947065164047
2.398,0.11349268526766376
2.4,0.10458872678819407
2.402,0.06784067031291104
2.404,0.10300998418604002
2.406,0.0838249303007466
2.408,0.08677106343319932
2.41,0.09537858139024956
2.412,0.0950166766255716
2.414,0.07153523271251955
2.416,0.0922430943663221
2.418,0.08918250375788574
2.42,0.08215143984346994
2.422,0.11878318342969583
2.424,0.0919663665766685
2.426,0.09834219659573802
2.428,0.07356096091388963
2.43,0.09967376507552198
2.432,0.09012768502308169
2.434,0.0875391312095093
2.436,0.07939821244331595
2.438,0.10009755839635759
2.44,0.11759997249371107
2.442,0.09123325105486797
2.444,0.08759837101445062
2.446,0.10296432936232217
2.448,0.08765424643805585
2.45,0.09724358660874811
2.452,0.09291377799544605
2.454,0.09245022879077017
2.456,0.11041772894704792
2.458,0.10608073802361291
2.46,0.1018094942649065
2.462,0.1149662005280365
2.464,0.06708373098737282
2.466,0.09677487144801872
2.468,0.10760908708791646
2.47,0.1033635708298549
2.472,0.06601696407473939
2.474,0.07845121300772206
2.476,0.10721762259757409
2.478,0.08457437344395753
2.48,0.07646723122601441
2.482,0.07717338231861397
2.484,0.07074079028355051
2.486,0.09617715206394634
2.488,0.1015329253485883
2.49,0.05786447178002224
2.492,0.09093316508793622
2.494,0.09560486692832765
2.496,0.09418480046342266
2.498,0.09928014296932341
2.5,0.09966442051549289
2.502,0.12621409274968348
2.504,0.0751275703179403
2.506,0.06754833926136065
2.508,0.06408461377897293
2.51,0.09336594034752504
2.512,0.07032383219298106
2.514,0.11118258246466958
2.516,0.08362834066842459
2.518,0.08947765464883088
2.52,0.1065862579310388
2.522,0.08721407726595089
2.524,0.084078379385697
2.526,0.09247091941688118
2.528,0.0783106723274604
2.53,0.11500572845463213
2.532,0.08338880928492717
2.534,0.07297067470699119
2.536,0.10530334182596848
2.538,0.10020300165703244
2.54,0.09759018209000578
2.542,0.08085048761499623
2.544,0.08782724277064669
2.546,0.115881730465306
2.548,0.08253479488532697
2.55,0.11841610425407069
2.552,0.07991218722502055
2.554,0.09753010066794889
2.556,0.09215941831833066
2.558,0.09486988351116436
2.56,0.08902199631941626
2.562,0.08880730096920743
2.564,0.0841428554162706
2.566,0.08193867425954733
2.568,0.08921281657532552
2.57,0.08716178024382433
2.572,0.07797597731720403
2.574,0.10637934635871277
2.576,0.09006871941864505
2.578,0.07667124942314874
2.58,0.10209304512318057
2.582,0.08688788489884443
2.584,0.09872798676527021
2.586,0.09669303708165346
2.588,0.10847758973812383
2.59,0.07737485528358722
2.592,0.10164932274637847
2.594,0.10910164297274606
2.596,0.10592981186434443
2.598,0.07407888077983882
2.6,0.07757757597760417
2.602,0.07221776181556058
2.604,0.09811621542244327
2.606,0.09173170054773054
2.608,0.10474302857125341
2.61,0.09443312959446278
2.612,0.07870796460998657
2.614,0.09774290232501748
2.616,0.09341628045486121
2.618,0.09820601939207979
2.62,0.09416825262406278
2.622,0.09467775439358857
2.624,0.03795774139556886
2.626,0.10402558149739503
2.628,0.07103526407648894
2.63,0.10749514007945353
2.632,0.08805618399731047
2.634,0.09935517319563518
2.636,0.09423641436158847
2.638,0.10687732517857958
2.64,0.08119594881976487
2.642,0.09909166480604287
2.644,0.10708887151999207
2.646,0.08816946080519068
2.648,0.08944150489307945
2.65,0.08907814125332142
2.652,0.08418316558166675
2.654,0.08005855286132911
2.656,0.09907255504532496
2.658,0.07494529641574693
2.66,0.06766498617505222
2.662,0.0965552765228751
2.664,0.06621239316303326
2.666,0.07232804377628045
2.668,0.11121247987414196
2.67,0.08784990800469669
2.672,0.11524779418589824
2.674,0.11620171397697107
2.676,0.10871451507833611
2.678,0.1443621828882059
2.68,0.10557392726960403
2.682,0.12164705357994246
2.684,0.12134530111609329
2.686,0.1423865926150843
2.688,0.13774002241067498
2.69,0.13880176145314568
2.692,0.1683143378306559
2.694,0.1439345971797268
2.696,0.15209270168064326
2.698,0.13343666960733475
2.7,0.14271529652024043
2.702,0.15952350658478365
2.704,0.16588852534180662
2.706,0.15849600698198638
2.708,0.17292914709259505
2.71,0.16010631157607627
2.712,0.18084125099002288
2.714,0.17531220467224348
2.716,0.16411250921218912
2.718,0.18789387049666328
2.72,0.16124251565612563
2.722,0.1732767210427915
2.724,0.16735524745269714
2.726,0.12939433376257992
2.728,0.16288713421137796
2.73,0.1522589121068032
2.732,0.13497277731277554
2.734,0.14726026498248884
2.736,0.1543652978532735
2.738,0.1581876078484192
2.74,0.13406539705690096
2.742,0.11815041701847695
2.744,0.1190976382450522
2.746,0.0909648815282146
2.748,0.1184128903818113
2.75,0.12151480719575498
2.752,0.11211988582400009
2.754,0.11914896720526949
2.756,0.09738521953028931
2.758,0.06672260215966228
2.76,0.0869527148653855
2.762,0.07264734090105482
2.764,0.03946202873178109
2.766,0.06708230948313967
2.768,-0.03858668583764909
2.77,-0.07279993779196049
2.772,-0.12865515400288507
2.774,-0.12337755019932846
2.776,-0.08640806734488676
2.778,-0.039253379631005565
2.78,0.3801594435375876
2.782,0.6162499964209149
2.784,0.870410866249215
2.786,0.9606420962383523
2.788,0.9626245798922618
2.79,0.7935064986031379
2.792,0.5466561308875026
2.794,0.3235997242606411
2.796,0.21482796163004234
2.798,0.0943803047665708
2.8,0.06590081329897618
2.802,0.045983891274453896
2.804,2.1446743720820133e-06
2.806,-0.03643833398402654
2.808,-0.10099327708091045
2.81,-0.1883421667399193
2.812,-0.20677108498342706
2.814,-0.23037757308334406
2.816,-0.20169013894726787
2.818,-0.10618744027525999
2.82,-0.07231758499913091
2.822,-0.005079626696096411
2.824,0.02093601427134533
2.826,0.018010334775760417
2.828,0.0662436460787043
2.83,0.027721658027137608
2.832,0.06789958300232883
2.834,0.02430496485294638
2.836,0.04746405161828364
2.838,0.05494306809903442
2.84,0.07384216943017746
2.842,0.061805650702319276
2.844,0.07773462740838868
2.846,0.08500937043245231
2.848,0.07239934790411831
2.85,0.06586250247324578
2.852,0.09601817063335161
2.854,0.09867712575238832
2.856,0.08722657707913016
2.858,0.0985810723185776
2.86,0.10439862020502914
2.862,0.13679677470588955
2.864,0.11215401850730122
2.866,0.1297282768953786
2.868,0.1334339152164668
2.87,0.13180343990398555
2.872,0.14195619152943162
2.874,0.18023141631446213
2.876,0.1692729722302532
2.878,0.16259836156842986
2.88,0.17184137698161947
2.882,0.18221584763331114
2.884,0.16559247276416886
2.886,0.18867747436156723
2.888,0.2025121449651998
2.89,0.21942219557057743
2.892,0.21484233726509336
2.894,0.21677852751437673
2.896,0.22175842452549754
2.898,0.24632527296489085
2.9,0.25676686484613725
2.902,0.2672806027849152
2.904,0.256503160299921
2.906,0.27546711306454763
2.908,0.25712172601770905
2.91,0.2498714679941583
2.912,0.28630875587503174
2.914,0.27031618271862884
2.916,0.2897360885209306
2.918,0.2876591254073727
2.92,0.3026202862731773
2.922,0.32345895898590066
2.924,0.3001520917694622
2.926,0.26864683142470563
2.928,0.3273690162989116
2.93,0.28004984278931094
2.932,0.2804568742100415
2.934,0.30515517741312953
2.936,0.3152895634756043
2.938,0.2912542838888442
2.94,0.2930215694605093
2.942,0.3191053763555034
2.944,0.32390862898691064
2.946,0.26946267081037373
2.948,0.2860697066769176
2.95,0.30264169549214137
2.952,0.291014655451947
2.954,0.28244744720116277
2.956,0.2636028640101711
2.958,0.26219716949227445
2.96,0.24779450009125437
2.962,0.2523959035568536
2.964,0.22253252963176928
2.966,0.2125122841897262
2.968,0.21726072988704026
2.97,0.21806933306252113
2.972,0.22209119186404097
2.974,0.1861949379526652
2.976,0.17850789954209687
2.978,0.16912110118774953
2.98,0.1799694534551492
2.982,0.16880415784396285
2.984,0.16172796569571768
2.986,0.16248209269624733
2.988,0.14378897337003763
2.99,0.14528964484742485
2.992,0.11427890626570208
2.994,0.11979386633066377
2.996,0.12616166113843677
2.998,0.10958528974369687
3.0,0.06757819370144749
3.002,0.09891918206122306
3.004,0.09197394861701907
3.006,0.052482470757218895
3.008,0.08305615119746897
3.01,0.06335879451022533
3.012,0.04951841764966624
3.014,0.05238478051623512
3.016,0.02087592526843626
3.018,0.044539953902124445
3.02,0.020661487424696978
3.022,0.012902148858010954
3.024,0.03073222449971442
3.026,-0.00795302850285952
3.028,-0.0003019257497770193
3.03,-0.0011708296070697746
3.032,-0.026979505329598766
3.034,-0.020048039939708405
3.036,-0.02547129607619253
3.038,-0.03846513843229182
3.04,-0.027870774558471492
3.042,-0.0030764313107405554
3.044,0.0035171608907751933
3.046,-0.04454676927926611
3.048,-0.010128081536056726
3.05,-0.002752946537746506
3.052,-0.008708560813627475
3.054,-0.010920061808503478
3.056,-0.0059814572102373145
3.058,-0.019764121383784444
3.06,-0.020580972601206258
3.062,-0.03097185418330661
3.064,-0.02775071607695682
3.066,0.0005381780109090262
3.068,-0.0175096405804583
3.07,-0.02133501390921565
3.072,-0.027344309547401757
3.074,-0.008568666392674073
3.076,-0.014323097281139754
3.078,-0.01785902894902213
3.08,-0.015622316076647689
3.082,-0.036057164543155086
3.084,-0.021283227533816448
3.086,-0.02844738731038155
3.088,-0.007667098037478861
3.09,-0.02740404468394304
3.092,-0.03360869704184875
3.094,-0.013955640196790693
3.096,-0.025397032236447913
3.098,0.0025138656675220234
3.1,-0.02369849022363769
3.102,-0.03136469414669455
3.104,-0.02933386883187984
3.106,-0.06301294941189961
3.108,-0.044623622630992926
3.11,-0.022193027414336763
3.112,-0.026842645344371183
3.114,-0.03329943936579652
3.116,-0.05531690770614837
3.118,-0.03279044600916997
3.12,-0.05167281022586863
3.122,-0.04902127178225897
3.124,-0.0293434979091892
3.126,-0.0387489000603405
3.128,-0.04462272226292921
3.13,-0.03293170910037152
3.132,-0.032246983767926604
3.134,-0.06643690520982515
3.136,-0.025290968874155675
3.138,-0.03767422626608683
3.14,-0.054383776789370016
3.142,-0.013228658668015304
3.144,-0.037600558620458656
3.146,-0.03519158315153136
3.148,-0.032531155252586284
3.15,-0.023961894660791593
3.152,-0.028287815223177366
3.154,-0.05819710199597871
3.156,-0.04889729821330008
3.158,-0.024946975318251303
3.16,-0.04418605035265602
3.162,-0.018122856660404786
3.164,-0.052187376777910376
3.166,-0.03876895327696882
3.168,-0.055511790537844566
3.17,-0.0558804965795507
3.172,-0.04503295090032001
3.174,-0.043736029407201525
3.176,-0.027418723178390378
3.178,-0.0321848163950636
3.18,-0.048746390738516415
3.182,-0.049695567048828056
3.184,-0.06974470233672153
3.186,-0.04254548118312426
3.188,-0.06625370333194801
3.19,-0.040648802917764335
3.192,-0.04410020388490994
3.194,-0.06569956130561902
3.196,-0.08704199488095872
3.198,-0.03491827337775607
3.2,-0.06622372979321037
3.202,-0.06664108164406352
3.204,-0.05506595179341037
3.206,-0.03680242884906678
3.208,-0.06604444718009626
3.21,-0.06944671528550507
3.212,-0.05951921374041887
3.214,-0.060871049580630096
3.216,-0.032494589885303696
3.218,-0.05970121264347279
3.22,-0.06095834031873448
3.222,-0.05006530768332594
3.224,-0.04631402123383617
3.226,-0.06188691633244627
3.228,-0.0727247003099827
3.23,-0.07033650388580402
3.232,-0.06218416763519688
3.234,-0.07184504356735508
3.236,-0.05838424571162935
3.238,-0.056834565495745885
3.24,-0.051855927230055984
3.242,-0.07401999150883777
3.244,-0.07824933256889681
3.246,-0.05826125789369415
3.248,-0.06830842997295294
3.25,-0.09304776713284688
3.252,-0.056764883423757996
3.254,-0.04976058125775066
3.256,-0.0897700898454746
3.258,-0.0811524303584339
3.26,-0.0852913467403547
3.262,-0.05714577220026867
3.264,-0.10126600685567123
3.266,-0.06760551054833044
3.268,-0.07669993013141556
3.27,-0.09064125359579053
3.272,-0.06894257396529861
3.274,-0.06769486392631827
3.276,-0.07294899014464723
3.278,-0.06416411179908131
3.28,-0.07925022059681476
3.282,-0.05671133932900696
3.284,-0.07010871539043184
3.286,-0.06299024121687366
3.288,-0.0798575503028791
3.29,-0.07311371826254896
3.292,-0.06580859416034915
3.294,-0.06692357307270681
3.296,-0.05872770230256957
3.298,-0.06482755207135953
3.3,-0.06569949621618942
3.302,-0.07939114655647744
3.304,-0.0731367255351327
3.306,-0.09616911174204867
3.308,-0.07971254214546755
3.31,-0.09028188029416023
3.312,-0.07974609196153504
3.314,-0.048644075709075994
3.316,-0.07919809354111645
3.318,-0.05144776290856271
3.32,-0.07627941637288459
3.322,-0.09070539856937837
3.324,-0.0709812001792648
3.326,-0.08979708952031559
3.328,-0.05727274431065281
3.33,-0.0641996825983722
3.332,-0.08021804785708889
3.334,-0.09347000328078617
3.336,-0.06779257975942479
3.338,-0.06706087332592392
3.34,-0.0855318297087859
3.342,-0.03619276550191134
3.344,-0.04243746680234206
3.346,-0.030308475162888013
3.348,-0.030959395550532155
3.35,-0.04856478517909314
3.352,-0.012254552221650061
3.354,-0.030472080064582522
3.356,-0.04431255937473535
3.358,-0.00579768113067896
3.36,-0.0020952033165576468
3.362,0.012218655039060382
3.364,-0.01845959847424622
3.366,-0.006770834877654645
3.368,0.001423435967688382
3.37,-0.022169051361591658
3.372,-0.009788415937878664
3.374,0.006137482975454363
3.376,0.0017893263875098835
3.378,-0.01474725871955495
3.38,0.018845434352106942
3.382,0.007249828038329547
3.384,0.003990802992010358
3.386,0.01699141088160698
3.388,0.0030594879832025043
3.39,-0.007016945285345166
3.392,-0.0046626443700074635
3.394,-0.01176573501337854
3.396,0.01683230349958893
3.398,-0.020008990592221092
3.4,-0.022471340864348398
3.402,-0.016829056755036396
3.404,-0.03390521855495642
3.406,-0.031093929894833266
3.408,-0.03262806652835594
3.41,-0.011465625274985078
3.412,-0.06520833194672317
3.414,-0.03810367182519661
3.416,-0.05655536268373756
3.418,-0.03811086308325335
3.42,-0.05643043058752463
3.422,-0.06026996566818581
3.424,-0.06910025440660224
3.426,-0.0884046420541158
3.428,-0.07524556915103572
3.43,-0.06898809326483171
3.432,-0.11273813268615697
3.434,-0.15917350089930343
3.436,-0.24182258980234808
3.438,-0.26331262574405806
3.44,-0.28832916876311815
3.442,-0.2660285944897373
3.444,-0.2266749284060875
3.446,-0.1741025093401808
3.448,0.3893395962845281
3.45,0.6429083587806641
3.452,0.8059947258165969
3.454,0.8315975422119279
3.456,0.7172450371274655
3.458,0.49037674222464556
3.46,0.2443491075082718
3.462,0.07673242297918485
3.464,-0.025775350983157818
3.466,-0.05065006289522236
3.468,-0.09586610663106658
3.47,-0.09901032243662018
3.472,-0.1704626475812864
3.474,-0.1980220648941185
3.476,-0.27357422840221307
3.478,-0.3561437990668836
3.48,-0.36593227893731867
3.482,-0.3432645082593336
3.484,-0.3004717905436404
3.486,-0.21608970868258662
3.488,-0.1580129383119076
3.49,-0.13702691630255545
3.492,-0.11893511865034523
3.494,-0.11325987862189044
3.496,-0.08521332517243556
3.498,-0.10601666394622236
3.5,-0.09936428386766925
3.502,-0.09769473052495715
3.504,-0.07248277757476747
3.506,-0.05598981399793726
3.508,-0.07131415430464767
3.51,-0.06560164341790821
3.512,-0.06078898921754416
3.514,-0.05620793647724282
3.516,-0.040618961369279324
3.518,-0.0511964987864346
3.52,-0.05998475375215262
3.522,-0.03672688332614744
3.524,-0.031122558199759606
3.526,-0.02431172620738332
3.528,-0.009481142392526804
3.53,-0.012623493061041033
3.532,0.019877003695318085
3.534,0.01808694862459997
3.536,-0.011727912852859148
3.538,0.04033744587862714
3.54,0.024162503389936234
3.542,0.02519258902656257
3.544,0.019226099417596537
3.546,0.03740342471041356
3.548,0.0513563351262782
3.55,0.07672839191712122
3.552,0.07405016496925702
3.554,0.11869442812263105
3.556,0.10564041931184115
3.558,0.09406545752794224
3.56,0.12034494442524382
3.562,0.130849849820436
3.564,0.10891537455281901
3.566,0.12360584611039692
3.568,0.14240298474552493
3.57,0.14005187462512514
3.572,0.1505863894369442
3.574,0.15918404193888064
3.576,0.13562878652920968
3.578,0.18031702334552036
3.58,0.1354754694878399
3.582,0.17738429712571457
3.584,0.16864140663696098
3.586,0.18113381432700348
3.588,0.18120616371790885
3.59,0.19409942979690428
3.592,0.1850993856992269
3.594,0.18094004720013493
3.596,0.18173301609144574
3.598,0.19472491509576753
3.6,0.19676632053202434
3.602,0.19585947078082122
3.604,0.20602524657169574
3.606,0.19090742938567334
3.608,0.18858081001901658
3.61,0.1823583059291044
3.612,0.1929775297908036
3.614,0.19238130093080033
3.616,0.18171753693509723
3.618,0.1608265223902871
3.62,0.15170996143656165
3.622,0.1454199189484909
3.624,0.14452997067930262
3.626,0.15286429085747769
3.628,0.15747752419023212
3.63,0.12584048436012943
3.632,0.1398486647880288
3.634,0.11054392911761413
3.636,0.12277617392201098
3.638,0.11186433080094894
3.64,0.10501584006391428
3.642,0.10788278117547394
3.644,0.08444608275613817
3.646,0.0643498331800664
3.648,0.0821973493292966
3.65,0.05734376322358796
3.652,0.06761448189826594
3.654,0.048693091524097204
3.656,0.0453630056476757
3.658,0.04022533969559346
3.66,0.028601816667692823
3.662,0.050131764573107945
3.664,0.021082499433477214
3.666,-0.015778683888807342
3.668,0.0039753593324096176
3.67,0.00044057443660300765
3.672,-0.013467057555092529
3.674,-0.024713090121610267
3.676,-0.011574737715266847
3.678,-0.02591760804400266
3.68,-0.050369687868869015
3.682,-0.0466867318379532
3.684,-0.05861528510905442
3.686,-0.07166770210193926
3.688,-0.07022189431182597
3.69,-0.034760078794147636
3.692,-0.06354768188020818
3.694,-0.05469976715860443
3.696,-0.07322068444639174
3.698,-0.07914735215908104
3.7,-0.07248778286682254
3.702,-0.08648997563557065
3.704,-0.0987211240834328
3.706,-0.08100515580273862
3.708,-0.08885581219259565
3.71,-0.07225325485953843
3.712,-0.0797370823240121
3.714,-0.07173413183630332
3.716,-0.06265696190814828
3.718,-0.0688724464393956
3.72,-0.08362963233748497
3.722,-0.08142999281583214
3.724,-0.055006411930283626
3.726,-0.06365781988403428
3.728,-0.0748193737111551
3.73,-0.061934345128699386
3.732,-0.07281496692497481
3.734,-0.06009298798468391
3.736,-0.07564191808708212
3.738,-0.07512399493589517
3.74,-0.07951827319303167
3.742,-0.05676662843409898
3.744,-0.06904674315518752
3.746,-0.07121998213705426
3.748,-0.07752420849352586
3.75,-0.08482500238927682
3.752,-0.04897781664697078
3.754,-0.054415670816052884
3.756,-0.06602826307417373
3.758,-0.08087447165270797
3.76,-0.048794949985475046
3.762,-0.07828307957254767
3.764,-0.053174723138663435
3.766,-0.06400083342474502
3.768,-0.048997834761080605
3.77,-0.05818586211315862
3.772,-0.056862776033485836
3.774,-0.0261721463782838
3.776,-0.05927463958921488
3.778,-0.049113547593275714
3.78,-0.07135722832223035
3.782,-0.08603846536418411
3.784,-0.07490227200016221
3.786,-0.054882820996304316
3.788,-0.05998098899619683
3.79,-0.03922118179819764
3.792,-0.04906131452160386
3.794,-0.06025211126687543
3.796,-0.0558438847182263
3.798,-0.07210035269789407
3.8,-0.053352551860761974
3.802,-0.06688977692192488
3.804,-0.05493030317464633
3.806,-0.0719948686564838
3.808,-0.06321442169871852
3.81,-0.058224266488766815
3.812,-0.04157877187382868
3.814,-0.049170373190647654
3.816,-0.03373340784287789
3.818,-0.06261872107658598
3.82,-0.05534683975128231
3.822,-0.07550061735200461
3.824,-0.02896371358542766
3.826,-0.022639111874079344
3.828,-0.06081796396811056
3.83,-0.0891728951421795
3.832,-0.053976901484717475
3.834,-0.05776931275333991
3.836,-0.05240216366698225
3.838,-0.0455513504613107
3.84,-0.02822936036448414
3.842,-0.04757271097855872
3.844,-0.03821547254026408
3.846,-0.060348031457973
3.848,-0.05800280837509682
3.85,-0.06004762503655009
3.852,-0.025299558045016837
3.854,-0.019466690691167146
3.856,-0.054888970658288044
3.858,-0.05094927748486865
3.86,-0.025775455483410963
3.862,-0.06458083140020934
3.864,-0.03640460526961943
3.866,-0.0301021172443145
3.868,-0.04763222532748387
3.87,-0.045372078442574314
3.872,-0.031255098217796824
3.874,-0.04497416715700088
3.876,-0.021134137647253335
3.878,-0.031016960162329067
3.88,-0.04287012248319627
3.882,-0.04182922636290867
3.884,-0.03275448880560061
3.886,-0.04596179999277471
3.888,-0.031904102603656545
3.89,-0.02943717781250537
3.892,-0.03361349154085077
3.894,-0.033338583050418286
3.896,-0.04471605327205439
3.898,-0.002839412541288115
3.9,-0.03330642323844093
3.902,-0.041107915129631425
3.904,-0.0296861216957336
3.906,-0.043248728835856745
3.908,-0.02845952202348395
3.91,-0.00866854258207859
3.912,-0.007743615944231768
3.914,-0.0233254471895358
3.916,-0.013463134761296416
3.918,-0.04033123976951767
3.92,-0.013700952637032172
3.922,-0.027829734626052392
3.924,-0.02572845586318454
3.926,-0.006132001031761397
3.928,-0.02932727424807166
3.93,-0.02538817291460746
3.932,-0.01919627386644919
3.934,-0.02587653513992661
3.936,-0.00915404416703632
3.938,-0.017164782976074298
3.94,-0.020298020980196438
3.942,-0.03552335495313064
3.944,-0.013767518313809717
3.946,0.003389112327336303
3.948,-0.009069689567677498
3.95,-0.042912886014551635
3.952,-0.043640964159833734
3.954,-0.01922100174049815
3.956,-0.01906716537869506
3.958,-0.0029169625590150555
3.96,-0.013414924084077542
3.962,-0.02739280661100917
3.964,-0.015954008029598635
3.966,-0.00755204979931809
3.968,-0.03308426678211912
3.97,-0.009225294121203487
3.972,-0.04685038770876324
3.974,-0.019347254424328133
3.976,-0.00654697586243268
3.978,-0.007658895556046101
3.98,-0.024510047743273918
3.982,0.004118944167117708
3.984,-0.008998584101762241
3.986,-0.01907908268336096
3.988,-0.008445556094065691
3.99,0.0008550489449623877
3.992,-0.0018242318619355663
3.994,0.005773199991333636
3.996,-0.014972680201264433
3.998,0.02332990252048439
4.0,0.004000875556626344
4.002,0.016378234741403992
4.004,-0.0033809371703178346
4.006,0.008505765405142
4.008,0.030543778364404972
4.01,0.030991741621784568
4.012,0.07181104175067334
4.014,0.05771748655741648
4.016,0.024009973411384774
4.018,0.07082204578372119
4.02,0.07246520561797484
4.022,0.06022778404908894
4.024,0.06335642532866467
4.026,0.07162372560050445
4.028,0.07963930837899512
4.03,0.0479698125077883
4.032,0.1250479491866446
4.034,0.09451849200898789
4.036,0.09299162651385205
4.038,0.09712000869377292
4.04,0.10582806944217142
4.042,0.09219766184777188
4.044,0.05954928766453515
4.046,0.11837811066193894
4.048,0.11003696345078974
4.05,0.0875158014834885
4.052,0.10334876591753718
4.054,0.11699770221708235
4.056,0.11205654602165122
4.058,0.11664019898326837
4.06,0.08280538785637678
4.062,0.10887141795558047
4.064,0.09124087042846336
4.066,0.10945408254983596
4.068,0.09918521328439932
4.07,0.09634424244405913
4.072,0.08924562182456443
4.074,0.1232351662588797
4.076,0.0557153757953196
4.078,0.09626783548350024
4.08,0.06989292428227396
4.082,0.08072822189363686
4.084,0.07397298492641671
4.086,0.04689664317941224
4.088,0.07844976540036566
4.09,0.06062089653064286
4.092,0.05054742351162658
4.094,0.07645745568966839
4.096,0.022193599859330924
4.098,0.032519390663169584
4.1,0.02659328786598994
4.102,-0.08911958018003292
4.104,-0.11124893120195824
4.106,-0.15124801996114687
4.108,-0.15342310879338772
4.11,-0.10520278021005565
4.112,-0.061544098082602146
4.114,0.4571464218886689
4.116,0.6647722848916936
4.118,0.8845205143055144
4.12,0.9866112065481715
4.122,0.8781651798314539
4.124,0.6663003085005302
4.126,0.462550039571723
4.128,0.24532161001495856
4.13,0.1243689954309575
4.132,0.07710825540058028
4.134,0.0025151703314409664
4.136,0.03663988627302715
4.138,0.01111372144098651
4.14,-0.06480603048419098
4.142,-0.12672342831106903
4.144,-0.2088456829172669
4.146,-0.22093426491677326
4.148,-0.22372881675508308
4.15,-0.17073204923039417
4.152,-0.1015347842083439
4.154,-0.02754586698695115
4.156,-0.027447962642524342
4.158,0.057911321806977056
4.16,0.029525798684063013
4.162,0.05658740154111032
4.164,0.027868076269624398
4.166,0.034942328994573134
