t,signal
7.296,-0.04449969865332821
7.3,-0.03186687746774648
7.304,-0.023164747614593112
7.308,-0.040121851262403335
7.312,-0.03252086648682423
7.316,-0.03974592209013597
7.32,-0.04174561185515211
7.324,-0.05952545636701701
7.328,-0.09360009118267658
7.332,-0.07169862988780824
7.336,-0.06298128387874637
7.34,-0.06913251657566193
7.344,-0.07535018100243436
7.348,-0.06811879519243152
7.352,-0.06784625319544371
7.356,-0.08662418088584649
7.36,-0.08761508522040681
7.364,-0.07246993908571243
7.368,-0.09381021129890639
7.372,-0.0939816113837114
7.376,-0.1070141814583718
7.38,-0.08366495230153978
7.384,-0.07260752893103942
7.388,-0.08493386815670342
7.392,-0.06101234639468075
7.396,-0.0899732146380525
7.4,-0.10037719155438767
7.404,-0.04958480017426616
7.408,-0.07532951837615108
7.412,-0.07234399049919368
7.416,-0.09017904615295383
7.42,-0.06587854174086571
7.424,-0.04078606444512403
7.428,-0.09322766486168833
7.432,-0.06197447917455494
7.436,-0.08769642957856966
7.44,-0.10000978603161406
7.444,-0.09523823589998508
7.448,-0.08121664928523901
7.452,-0.06857105438629771
7.456,-0.1138486930688866
7.46,-0.08708912017534681
7.464,-0.08011704143555798
7.468,-0.0703724407790572
7.472,-0.06835866229655198
7.476,-0.09749491715729354
7.48,-0.08962359116626294
7.484,-0.09363276906920377
7.488,-0.05747651614058067
7.492,-0.08535097044053222
7.496,-0.10698600263806272
7.5,-0.08803123765977561
7.504,-0.08641749674318781
7.508,-0.08716711170513997
7.512,-0.06576782796668522
7.516,-0.08063544337833685
7.52,-0.0851190707010537
7.524,-0.08736442462004539
7.528,-0.0754264978834814
7.532,-0.08528675491230334
7.536,-0.08820544327972218
7.54,-0.10452333067565808
7.544,-0.0937860164482566
7.548,-0.09125135653237394
7.552,-0.09631703363214646
7.556,-0.10432729420388129
7.56,-0.09550334438539788
7.564,-0.10949675690436474
7.568,-0.08430962065358671
7.572,-0.08090425826245796
7.576,-0.09695998877821317
7.58,-0.05984629474755174
7.584,-0.08189541985989804
7.588,-0.10443497059282367
7.592,-0.07390529270890547
7.596,-0.1108888455258832
7.6,-0.08718142168655042
7.604,-0.07713696061438649
7.608,-0.07143543097549124
7.612,-0.07407870041401567
7.616,-0.07836033241309319
7.62,-0.06447645628756622
7.624,-0.05789062597945337
7.628,-0.08169713615173398
7.632,-0.050302626546418865
7.636,-0.06545632112754635
7.64,-0.08804376863160567
7.644,-0.08656323401030205
7.648,-0.08966451734126853
7.652,-0.07200127385274926
7.656,-0.061446239962719605
7.66,-0.07863979468450881
7.664,-0.09636369193368964
7.668,-0.048232846373121994
7.672,-0.059668018495745004
7.676,-0.07397179057344985
7.68,-0.09163632345319035
7.684,-0.0402092587286328
7.688,-0.08407836993072364
7.692,-0.07007367001260684
7.696,-0.045851179761427246
7.7,-0.07657473545563673
7.704,-0.03977843774857962
7.708,-0.0877937756281518
7.712,-0.07557763928296199
7.716,-0.05544549886024654
7.72,-0.0563337718500363
7.724,-0.03882448085762131
7.728,-0.03623997701324114
7.732,-0.03363317675312264
7.736,-0.02643159666609394
7.74,0.011603375454692906
7.744,-0.030212254235540532
7.748,0.0064955470995998596
7.752,0.01873682787345123
7.756,0.019885225526505648
7.76,0.019801310259743327
7.764,0.06024014700033969
7.768,0.027720908356168233
7.772,0.01622448728186064
7.776,0.03647973089472673
7.78,0.05639054899687205
7.784,0.05552454210893391
7.788,0.017751350682628148
7.792,0.03766070017799528
7.796,0.012587598345431966
7.8,-0.00915874669751465
7.804,0.011336729474150195
7.808,-0.010319992754210878
7.812,-0.021329011490393332
7.816,0.006704028679610903
7.82,0.023636904866505305
7.824,0.00738134235681918
7.828,-0.03288470794133945
7.832,0.002913302138370549
7.836,-0.03183906294763834
7.84,-0.05559182189088771
7.844,-0.1172633095425295
7.848,-0.20365143498580265
7.852,-0.22101600486133716
7.856,-0.1858835364473359
7.86,0.27172366975794116
7.864,0.6486614218976584
7.868,0.826488948608277
7.872,0.7503610048327022
7.876,0.3933806457697471
7.88,0.12050049053953993
7.884,0.03023368292073061
7.888,-0.05813923646875533
7.892,-0.06860446447026561
7.896,-0.17065256472539583
7.9,-0.26057903558764417
7.904,-0.2867178388838091
7.908,-0.21273339667976254
7.912,-0.09299294521097161
7.916,-0.04486089133617422
7.92,-0.02930990606331843
7.924,-0.034399293110776226
7.928,-0.01747103399257187
7.932,-0.0023724042882308
7.936,0.0075984145216780865
7.94,-0.012584920792046678
7.944,0.023572904707210834
7.948,0.01488306055257
7.952,0.039643609719551755
7.956,0.061942723105532733
7.96,0.04004031898652395
7.964,0.06156089610506061
7.968,0.0966980011209552
7.972,0.06428167272377418
7.976,0.11562812828127383
7.98,0.10752462471806103
7.984,0.11015382245564391
7.988,0.1467040401102726
7.992,0.17876481697306365
7.996,0.14658702583634486
8.0,0.16575933844543164
8.004,0.15891613077444386
8.008,0.1979231037461561
8.012,0.1833843399705342
8.016,0.20851853283179042
8.02,0.20747095145133382
8.024,0.21613464945676067
8.028,0.2343113009462054
8.032,0.23081387352886454
8.036,0.2539475121170956
8.04,0.23291489472076218
8.044,0.2542985874202761
8.048,0.2713488236339285
8.052,0.28875849311322854
8.056,0.25362493754278304
8.06,0.30216229083770924
8.064,0.27653486247092235
8.068,0.2885288674074001
8.072,0.272351373851195
8.076,0.26840095527510094
8.08,0.269800535484172
8.084,0.2602778980489796
8.088,0.24514371471769694
8.092,0.26576069542464403
8.096,0.233282300550987
8.1,0.2312243347957459
8.104,0.21896981476734076
8.108,0.1892868300770238
8.112,0.18204659320562916
8.116,0.22187255953249793
8.12,0.1664543617450071
8.124,0.17494277142976913
8.128,0.16805653633064283
8.132,0.14460718289427846
8.136,0.12513964251963902
8.14,0.1317656811527181
8.144,0.0980059091013996
8.148,0.10747123580228053
8.152,0.12182896306574599
8.156,0.10435435660302304
8.16,0.10905891345599908
8.164,0.0790599292478043
8.168,0.06866746436510048
8.172,0.07959860333088822
8.176,0.06875962902661124
8.18,0.056766995829302745
8.184,0.05728751207154518
8.188,0.09466864716856306
8.192,0.05035674762211075
8.196,0.045499587896609905
8.2,0.011103749069409682
8.204,0.03097555213614324
8.208,0.0564149753640596
8.212,0.06893001475331346
8.216,0.06656696875365395
8.22,0.06448863997387523
8.224,0.07596642999670615
8.228,0.0814587567726802
8.232,0.05916097387408989
8.236,0.04369960413281254
8.24,0.06904259333067178
8.244,0.04397612516451415
8.248,0.07316344586189547
8.252,0.07707930384463021
8.256,0.07125352132855066
8.26,0.039443967714017494
8.264,0.07062043554414699
8.268,0.0545584043883345
8.272,0.06497889475443354
8.276,0.0889839552549289
8.28,0.07473821355672039
8.284,0.08375423331772228
8.288,0.06721607308325922
8.292,0.09872999020649922
8.296,0.04090612904737895
8.3,0.07451567039305056
8.304,0.0708223433106149
8.308,0.050221446603561135
8.312,0.08115875712133838
8.316,0.09226170528745828
8.32,0.0759407036002117
8.324,0.08263318931268475
8.328,0.09338540582466522
8.332,0.0729615701374877
8.336,0.07155247138134557
8.34,0.06596092644443002
8.344,0.07435762655237185
8.348,0.12126927843482617
8.352,0.09654131896807827
8.356,0.05755583589903062
8.36,0.07196172364135547
8.364,0.09006267316597494
8.368,0.11000453918792533
8.372,0.08174489423970323
8.376,0.05886477888936079
8.38,0.05583074455479621
8.384,0.05479141518112475
8.388,0.0738063548258015
8.392,0.09385260746889058
8.396,0.08455035322205821
8.4,0.09915385795082271
8.404,0.06184870818987255
8.408,0.09946521828464122
8.412,0.10135204243541848
8.416,0.10412951582752862
8.42,0.09695730894886208
8.424,0.0863214256258547
8.428,0.09939879204012056
8.432,0.08433116813334374
8.436,0.08716058789529064
8.44,0.06904876917931835
8.444,0.09607975339068694
8.448,0.04345452766581271
8.452,0.09022121219130394
8.456,0.10367761448384155
8.46,0.06927884774886191
8.464,0.07243399262147505
8.468,0.06856865631995213
8.472,0.10145825274799877
8.476,0.0747551854952032
8.48,0.07713556445985191
8.484,0.0986963040927094
8.488,0.08546642059559609
8.492,0.09164876176940501
8.496,0.12714461041868186
8.5,0.08376802766770423
8.504,0.10912333122678433
8.508,0.09852637614404167
8.512,0.09179532599733846
8.516,0.06856979070728055
8.52,0.11575012720846307
8.524,0.08180093980884416
8.528,0.10709369906336937
8.532,0.08366672415168229
8.536,0.09075507176528802
8.54,0.11944771425538007
8.544,0.100615379073754
8.548,0.07669890887890624
8.552,0.04346724740480058
8.556,0.08004431400920572
8.56,0.08412771268260809
8.564,0.0820778008784156
8.568,0.08415740055638128
8.572,0.08276366511050665
8.576,0.08918651911444733
8.58,0.11706640174338588
8.584,0.12032095949102033
8.588,0.1087382892319069
8.592,0.13452450553378473
8.596,0.13938162451297947
8.6,0.16921892694947244
8.604,0.13029260282541671
8.608,0.13233905234794097
8.612,0.14723043972621447
8.616,0.18425676923684534
8.62,0.17020288485056895
8.624,0.1615417609325577
8.628,0.15046369852658897
8.632,0.18317445100340754
8.636,0.16236250062149685
8.64,0.1967202848376912
8.644,0.16976253145020379
8.648,0.173891764630765
8.652,0.17193992244236267
8.656,0.13772785775388152
8.66,0.1515178755986187
8.664,0.12430310693584738
8.668,0.12337128082803037
8.672,0.09814445188026469
8.676,0.12070587238482863
8.68,0.10539563320090338
8.684,0.11107798692478649
8.688,0.09910674946036317
8.692,0.09327285744121187
8.696,0.08739200008109284
8.7,-0.0009754487462742508
8.704,-0.05059803878279563
8.708,-0.0820650196272176
8.712,-0.10165939423028368
8.716,-0.009418419230238959
8.72,0.6137830029397546
8.724,0.9004583457147268
8.728,0.9021596307321662
8.732,0.5504728057001687
8.736,0.2834381687971005
8.74,0.13130329247500458
8.744,0.08041092994255915
8.748,0.011737215474449916
8.752,-0.05890454231921447
8.756,-0.1628417638148527
8.76,-0.2352393503486824
8.764,-0.16136920955996797
8.768,-0.0184189509415069
8.772,0.04576577602427276
8.776,0.02794547291649297
8.78,0.06470009633387708
8.784,0.06240486025071204
8.788,0.03922192880014092
8.792,0.07006115857288985
8.796,0.05258195430300112
8.8,0.08128630883677986
8.804,0.078918543868471
8.808,0.10166130244798433
8.812,0.0939197290736714
8.816,0.11660609494196901
8.82,0.096335351583721
8.824,0.11421917033418237
8.828,0.13254020842810438
8.832,0.1332169463158665
8.836,0.17146447391154915
8.84,0.15673450625826732
8.844,0.17050638283978115
8.848,0.1734474785040066
8.852,0.20939017270208668
8.856,0.17752412828902847
8.86,0.20764266277796078
8.864,0.1891134951225274
8.868,0.21423995579291902
8.872,0.2335371772340807
8.876,0.27391719615663074
8.88,0.25328235005613436
8.884,0.27482080073787685
8.888,0.2563994978640759
8.892,0.2747026856157135
8.896,0.26969309642413475
8.9,0.2841493368021816
8.904,0.3025302850613809
8.908,0.26887490608950204
8.912,0.2843929078115493
8.916,0.2693061802984
8.92,0.2688275987296152
8.924,0.275730094761428
8.928,0.26039445094056196
8.932,0.2629769219061112
8.936,0.260542031100572
8.94,0.2542371937055444
8.944,0.26737471807359964
8.948,0.1929813544806064
8.952,0.2369835552815521
8.956,0.20888328296387587
8.96,0.19165810780172748
8.964,0.16860312121159896
8.968,0.2081422848564684
8.972,0.16119743581603538
8.976,0.15018739492908742
8.98,0.12993854319852138
8.984,0.1414728920724457
8.988,0.11216419525454499
8.992,0.11696480217167081
8.996,0.10582679333797454
9.0,0.05770236924370094
9.004,0.05182133594063548
9.008,0.0034458836157788292
9.012,0.03571552534456567
9.016,0.04214973251654644
9.02,0.04509485156411722
9.024,0.01385947597683082
9.028,-0.010685178544074945
9.032,-0.010218045019975898
9.036,0.008685587085308604
9.04,-0.016115738403506687
9.044,-0.028388062806743143
9.048,-0.021989671384331864
9.052,-0.02889581025174222
9.056,-0.01610384684731686
9.06,0.005380219450912889
9.064,-0.012921708935986997
9.068,-0.018528935679029846
9.072,0.002345735694667857
9.076,0.001932003837269659
9.08,-0.009389703917957236
9.084,-0.003447230013260469
9.088,-0.008787267814903837
9.092,-0.05398106676667177
9.096,-0.026970454382606212
9.1,-0.013706338212455501
9.104,-0.021786269822105082
9.108,-0.028755906397239593
9.112,-0.003922711736840574
9.116,-0.044290233558734335
9.12,-0.005751260354842973
9.124,-0.038168192903618024
9.128,-0.02938747411000699
9.132,-0.02719824120642733
9.136,-0.019574552164771393
9.14,-0.034569179460876606
9.144,-0.033229831482038716
9.148,-0.014590267553126143
9.152,-0.029502249093191102
9.156,-0.02722565308463292
9.16,-0.05674497818015682
9.164,-0.03654372495983519
9.168,-0.05453941729421703
9.172,-0.03472346141451624
9.176,-0.034850567997401556
9.18,-0.060764060510544844
9.184,-0.0703821612248614
9.188,-0.028085931969899794
9.192,-0.03208693100471652
9.196,-0.057264089960345585
9.2,-0.055596816044107204
9.204,-0.03441719196816427
9.208,-0.05524686621159885
9.212,-0.06016507145423581
9.216,-0.04481748565212649
9.22,-0.06911337327168447
9.224,-0.03960812194682224
9.228,-0.05563255640397956
9.232,-0.060392529561642636
9.236,-0.014893741652088255
9.24,-0.06919059065975021
9.244,-0.03374836545918622
9.248,-0.06273269198567095
9.252,-0.0647856835006966
9.256,-0.08040794561189413
9.26,-0.06300873615597866
9.264,-0.08353838886452261
9.268,-0.0810139306422732
9.272,-0.05381536613034218
9.276,-0.057300500005298044
9.28,-0.08116173338628387
9.284,-0.06387450091331688
9.288,-0.041640385716028516
9.292,-0.07340442139303371
9.296,-0.07533503449875283
9.3,-0.0440709560393415
9.304,-0.07532133274846577
9.308,-0.09209800090955662
9.312,-0.09745227938332743
9.316,-0.07232819974048509
9.32,-0.05314165135344057
9.324,-0.08466234847299171
9.328,-0.07791657506676504
9.332,-0.07424922685907448
9.336,-0.09242749978082201
9.34,-0.08174256310597347
9.344,-0.037147177088659326
9.348,-0.0692164908867876
9.352,-0.1261398073675249
9.356,-0.10175924372186956
9.36,-0.10576479466488709
9.364,-0.12011005031928332
9.368,-0.052834682231138484
9.372,-0.07470805374681633
9.376,-0.09041667009539478
9.38,-0.08907833986651374
9.384,-0.06479061704246859
9.388,-0.07679291408688606
9.392,-0.08821646133761557
9.396,-0.06653239983151477
9.4,-0.06636949718863991
9.404,-0.10702977623902817
9.408,-0.09059750533980229
9.412,-0.1015018939196477
9.416,-0.09173241590820384
9.42,-0.10235844291533341
9.424,-0.0758254232275283
9.428,-0.07761563178834863
9.432,-0.04350302822659021
9.436,-0.07128345628753828
9.44,-0.06607438108953144
9.444,-0.054788732117269916
9.448,-0.03772421868429336
9.452,-0.05107138999352201
9.456,-0.044717100268718446
9.46,-0.018666711764494557
9.464,-0.01754444285854337
9.468,-0.01878914203616928
9.472,-0.031192051448098876
9.476,-0.0015174953650452635
9.48,0.0014469053490768543
9.484,0.010087600575492262
9.488,0.016131292700718575
9.492,0.003633571980809909
9.496,0.01894434034797721
9.5,0.00694372893728857
9.504,-0.018282788422318043
9.508,0.016342113664290163
9.512,-0.009129244165915075
9.516,-0.01216877736047988
9.52,0.013531245773599375
9.524,-0.02118216625170362
9.528,-0.04200730188421007
9.532,-0.02758279356644248
9.536,-0.05149311994983314
9.54,-0.09347325979918518
9.544,-0.06504464959266576
9.548,-0.06127161669568803
9.552,-0.06894446374410543
9.556,-0.1117562329597835
9.56,-0.19572462049501785
9.564,-0.27856941869713747
9.568,-0.24339955031117527
9.572,-0.21150120612365933
9.576,0.36421516857671743
9.58,0.6997160488923952
9.584,0.7557168571223387
9.588,0.5367520767214258
9.592,0.2068697161051092
9.596,0.010545387016997112
9.6,-0.05452517379461295
9.604,-0.10251401948296707
9.608,-0.16978312126605227
9.612,-0.2551909834920394
9.616,-0.3612299784732366
9.62,-0.3305196652753778
9.624,-0.22133329009815836
9.628,-0.11460858084753636
9.632,-0.1403105460018417
9.636,-0.05593682722819239
9.64,-0.055636511998294835
9.644,-0.06462530884998977
9.648,-0.06371059026421363
9.652,-0.03882953697557743
9.656,-0.036127032723779644
9.66,-0.04670519449806476
9.664,-0.06408639941607337
9.668,-0.041492075455697636
9.672,-0.03676910448806661
9.676,-0.022806288445615504
9.68,0.003488920480492851
9.684,0.016098826121600195
9.688,0.0021073001927284325
9.692,-0.0041310401529960974
9.696,0.020701082844724016
9.7,0.06506258460766956
9.704,0.0707739772650597
9.708,0.09729933171267714
9.712,0.110778173745988
9.716,0.0922981563143175
9.72,0.09501925472274947
9.724,0.145873974436323
9.728,0.13046310755493742
9.732,0.13830301885916996
9.736,0.18150216275636327
9.74,0.16043261456415117
9.744,0.1910776992500433
9.748,0.1857884909418718
9.752,0.1935565448574838
9.756,0.194038255202336
9.76,0.19165785326921678
9.764,0.22282337553184958
9.768,0.2213407878183593
9.772,0.1777419010152703
9.776,0.21922420760928507
9.78,0.20510964016810027
9.784,0.21560843918174985
9.788,0.2168292216305066
9.792,0.20256622912519232
9.796,0.18497634772174718
9.8,0.18917538122274324
9.804,0.18792074875540898
9.808,0.12917494484477116
9.812,0.13171311491958576
9.816,0.16580207108483622
9.82,0.15151480984762444
9.824,0.18279088016088033
9.828,0.1283588628806274
9.832,0.09534810890868464
9.836,0.10327196193301942
9.84,0.10555664148382059
9.844,0.07590316995866549
9.848,0.10859636200000879
9.852,0.06186305283723318
9.856,0.04125840522729851
9.86,0.052170349342922605
9.864,0.004398319037237054
9.868,-0.0052912139124499874
9.872,0.0004018313471375391
9.876,0.02197079989646099
9.88,-0.02616133199640093
9.884,-0.0031442466278227125
9.888,-0.03612866074068252
9.892,-0.025229883455440024
9.896,0.02235118328007074
9.9,-0.033152250047677634
9.904,0.012731384679795118
9.908,-0.016866613445215395
9.912,-0.03364151709421522
9.916,-0.010715149044541383
9.92,-0.004435677467590975
9.924,-0.012979799078520881
9.928,-0.029235406892604756
9.932,-0.0055297328544417065
9.936,-0.022654364624911084
9.94,-0.014949572730651338
9.944,0.01081597839652682
9.948,-0.02631877494263105
9.952,-0.0012708970311670837
9.956,-0.02181919770438202
9.96,-0.004219836147800468
9.964,0.009826525662602366
9.968,0.0033210048809862447
9.972,-0.015523892053244226
9.976,-0.00889587077742083
9.98,0.002314426755757994
9.984,-0.030118951193045133
9.988,0.015716668282741958
9.992,-0.002315770872114999
9.996,0.0028251676723907355
10.0,0.0027256695947047256
10.004,-0.005894026484783627
10.008,-0.011634373744497009
10.012,0.009660806750168715
10.016,0.009317517534769636
10.02,0.009987213153030677
10.024,-0.007313346439168556
10.028,0.0329076589898992
10.032,-0.001193789981006579
10.036,0.01096347345367829
10.04,-0.024261878929926636
10.044,-0.010875257448766508
10.048,0.010791766127893716
10.052,0.004691478093571561
10.056,-0.0020276362557003977
10.06,-0.004636268439733331
10.064,0.03274002613016465
10.068,0.002171567989732263
10.072,0.028454423886478723
10.076,-0.0015931544286081176
10.08,0.0453456953251916
10.084,0.007080646141673741
10.088,0.012349006880333106
10.092,0.037250389259896446
10.096,0.009445149884048303
10.1,0.031781186750318824
10.104,0.002265448296420693
10.108,0.017701777789743797
10.112,0.03471539146997765
10.116,0.08098479913949122
10.12,0.006321930483218866
10.124,0.030325236118819283
10.128,0.026741906449266745
10.132,0.04025488685660437
10.136,0.025713677793565388
10.14,0.021256383532233143
10.144,0.038833406604781746
10.148,0.03647825981677976
10.152,0.06175108556169272
10.156,0.04933616571546168
10.16,0.021639825145824923
10.164,0.030429650991556492
10.168,0.03854586474868703
10.172,0.06797000634770013
10.176,0.03667491513357134
10.18,0.050731224726126414
10.184,0.05368578395615794
10.188,0.011485605627087706
10.192,0.03219379996114095
10.196,0.05396695436995091
10.2,0.06689470969463679
10.204,0.06342119017862707
10.208,0.05753753404012878
10.212,0.02212162250699111
10.216,0.05199348762646185
10.22,0.08127684658715617
10.224,0.05380401610702641
10.228,0.03865067489411766
10.232,0.04604278827223069
10.236,0.058917163975403745
10.24,0.07154786082976043
10.244,0.055272026774394654
10.248,0.0655200959930185
10.252,0.08393749730025239
10.256,0.0768414549782089
10.26,0.07154031875858125
10.264,0.0889402143160374
10.268,0.07407323152225143
10.272,0.047517207934448
10.276,0.07135740331753666
10.28,0.06930490740931738
10.284,0.07132562622897672
10.288,0.0659043370016067
10.292,0.1231506188875514
10.296,0.1213908115584047
10.3,0.1199503859919159
10.304,0.09271588860896036
10.308,0.1149904510480591
10.312,0.14292471297706597
10.316,0.1658180743850006
10.32,0.13773865318280043
10.324,0.14634058890195348
10.328,0.1495135698544698
10.332,0.156951852232475
10.336,0.15532989336957
10.34,0.15797857034740737
10.344,0.14583457813343528
10.348,0.14425694654340307
10.352,0.19926854282581027
10.356,0.16197445300925167
10.36,0.15440689453374642
10.364,0.1677864521832986
10.368,0.13464898744938086
10.372,0.1862346583187916
10.376,0.14681155580035885
10.38,0.13539783509289444
10.384,0.11565578293561644
10.388,0.11985670842191656
10.392,0.10287093465058726
10.396,0.12398298946250848
10.4,0.10935737877993973
10.404,0.13124083108895354
10.408,0.09324571409865462
10.412,0.08474570571464675
10.416,0.0009071594949300465
10.42,-0.05839952226578656
10.424,-0.10858384988216097
10.428,-0.025093239990037163
10.432,0.42657618364747857
10.436,0.7749492314684258
10.44,0.9961529949567764
10.444,0.7663539236659468
10.448,0.44435460145396277
10.452,0.2020322232494208
10.456,0.09910892079768119
10.46,0.06813380072231659
10.464,0.028885554018533596
10.468,-0.06169814679098365
10.472,-0.1400779697532
10.476,-0.1614000223201931
10.48,-0.05972213723142678
10.484,0.029051040576352005
10.488,0.08859070299429286
10.492,0.10050438658378187
10.496,0.09918838141930358
10.5,0.10310871700999603
10.504,0.1124247592870307
10.508,0.08924610799558937
10.512,0.08304982773666307
10.516,0.10011915137334088
10.52,0.1245858159055596
10.524,0.11879833956992261
10.528,0.11457261411412092
10.532,0.1536228502492461
10.536,0.15455837409309542
10.54,0.17105024206040664
10.544,0.1869866678994489
10.548,0.17747289275582318
10.552,0.19154460023942455
10.556,0.21552176512326557
10.56,0.25906821514653056
10.564,0.26553290830449494
10.568,0.2430524563380946
10.572,0.25721188017518787
10.576,0.29304500928572835
10.58,0.2805495374582208
10.584,0.2778609891410835
10.588,0.2716451961485152
10.592,0.2789791459003362
10.596,0.2974291381781265
10.6,0.31683725377381833
10.604,0.31490398255977625
10.608,0.328541180584837
10.612,0.3058474994236804
10.616,0.3244014626800451
10.62,0.3235628632989552
10.624,0.3522968628863021
10.628,0.36904402495455385
10.632,0.3279420742843007
10.636,0.3683811135051871
10.64,0.3269096340479221
10.644,0.37306328714200004
10.648,0.2872607795162911
10.652,0.3144760451887226
10.656,0.3347793102548431
10.66,0.31911979692159753
10.664,0.30102389461859386
10.668,0.2897935205161672
10.672,0.26039251505461025
10.676,0.29987918872031905
10.68,0.2625594285603563
10.684,0.22615077032744388
10.688,0.20223587990451483
10.692,0.21652997333146742
10.696,0.2418656209754997
10.7,0.1869264999983005
10.704,0.16552882867057905
10.708,0.18265627206835927
10.712,0.1798259626063557
10.716,0.14759984397253556
10.72,0.15634874804198315
10.724,0.12524569703982885
10.728,0.09973120800368428
10.732,0.12107779512312437
10.736,0.047129344444571834
10.74,0.0864563014299835
10.744,0.0577194345669826
10.748,0.08565625385260736
10.752,0.09570309782475907
10.756,0.05682127085936823
10.76,0.04330830190002295
10.764,0.05120302149648367
10.768,0.04419204482021008
10.772,0.08250185028629786
10.776,0.03956119594709973
10.78,0.0422099432114179
10.784,0.043802911449858276
10.788,0.045645109528074115
10.792,0.09438671353248348
10.796,0.04352695618657861
10.8,0.03695077352727278
10.804,0.02465423529337405
10.808,0.07899040676678759
10.812,0.046489595081329604
10.816,0.07325498050262744
10.82,0.05723512956910534
10.824,0.044489667394871715
10.828,0.07086157231939856
10.832,0.05415191802438596
10.836,0.046646957678084966
10.84,0.04244009730914002
10.844,0.03082168892806389
10.848,0.02700491884027259
10.852,0.03822751494134993
10.856,0.018268108919457522
10.86,0.011419056678840984
10.864,0.034725396807262554
10.868,0.07277713090380349
10.872,0.04179664761747087
10.876,0.04037542227751617
10.88,0.04175460849132599
10.884,0.054342306749675516
10.888,-0.01901792459556795
10.892,0.05926436673810772
10.896,0.006828334774646474
10.9,0.0007702508793699354
10.904,0.05046158651155853
10.908,0.00883888359368141
10.912,0.022398236486173395
10.916,0.01910092223417831
10.92,0.035380013058463534
10.924,0.02127647779024976
10.928,0.011987551964332205
10.932,0.001991442996049863
10.936,0.02877103099197982
10.94,0.0027282052553304673
10.944,0.04390813371508013
10.948,0.021564168692699275
10.952,0.024762693097078833
10.956,0.005758685780698883
10.96,0.02997357868236138
10.964,0.018561400471208828
10.968,0.027195332372251347
10.972,0.02657856659861728
10.976,0.010417114511583076
10.98,-0.01048124521376768
10.984,-0.018600683167838295
10.988,0.009478436550028514
10.992,0.006593567865854871
10.996,0.04532936776440637
11.0,0.001116231422137472
11.004,-0.019739429156284027
11.008,0.0002669409619230053
11.012,-0.007523459220755935
11.016,-0.010143632770810587
11.02,-0.026835037726197653
11.024,-0.00953388160763148
11.028,-0.003610211426215723
11.032,-0.0006916297806153542
11.036,-0.007863440776461138
11.04,-0.013565862225434353
11.044,-0.008403023700866333
11.048,-0.0230335884929316
11.052,-0.02466017252450677
11.056,-0.036439912830918374
11.06,-0.01062722097495106
11.064,-0.029200244442990554
11.068,-0.033867298824491174
11.072,-0.014368638048217287
11.076,-0.02290237923888799
11.08,-0.03652301254444738
11.084,-0.019406921140442835
11.088,-0.032192297854286754
11.092,-0.03475386395474071
11.096,-0.04310529581312698
11.1,0.008946969520830204
11.104,-0.03718857389302697
11.108,-0.046566559854825426
11.112,0.00903786994989917
11.116,0.0035515830190358645
11.12,-0.01045587368613472
11.124,-0.006292223579204657
11.128,-0.05635995088840503
11.132,-0.04397443814309999
11.136,-0.03180525462661067
11.14,-0.023146268312891724
11.144,-0.05372570452516574
11.148,-0.05196283775410921
11.152,-0.02428007743548893
11.156,-0.02437275697960699
11.16,-0.0038475021876277125
11.164,-0.00426792920323745
11.168,-0.011581125310401917
11.172,0.018146403485297564
11.176,0.029460303897350708
11.18,-0.02973197480714128
11.184,0.04619498937256408
11.188,0.04003479289174808
11.192,0.019839854905307153
11.196,0.03810928223981293
11.2,0.051122873477107034
11.204,0.028164396004371574
11.208,0.03644337984516683
11.212,0.014651718824069463
11.216,0.04864171740739962
11.22,0.011769963050523882
11.224,0.001653374367461762
11.228,0.03159755084863461
11.232,-0.006117522086258829
11.236,0.0022941269224754837
11.24,0.0035974374507461416
11.244,-0.022014345287391695
11.248,-0.02674116121991758
11.252,-0.04635190078723007
11.256,-0.016812699110498538
11.26,-0.036313757739792694
11.264,-0.05433382294607249
11.268,-0.06665604984168258
11.272,-0.14516919202631
11.276,-0.18428699014195976
11.28,-0.21843804745984374
11.284,-0.23193857163686676
11.288,-0.14212258175752093
11.292,0.5177628003259412
11.296,0.7961388726079768
11.3,0.7540211921122912
11.304,0.3974871686040968
11.308,0.09182356380862974
11.312,-0.02664674151697165
11.316,-0.06719816063362608
11.32,-0.11690198721196063
11.324,-0.19414525587532466
11.328,-0.31794942747556637
11.332,-0.3153288770609642
11.336,-0.27049170290281604
11.34,-0.17426152703898137
11.344,-0.10568599622798411
11.348,-0.08120132333045521
11.352,-0.07138124454126292
11.356,-0.08766631660194114
11.36,-0.07584418507188241
11.364,-0.07448576839473472
11.368,-0.06282547278221155
11.372,-0.04289803166341891
11.376,-0.0497857771802713
11.38,-0.06394276557435227
11.384,-0.03491009575691297
11.388,-0.029542315563830086
11.392,-0.02470033359831779
11.396,-0.053835438144255385
11.4,-0.015423750945068957
11.404,0.036909724690113235
11.408,0.031172781560689488
11.412,0.06258931868944209
11.416,0.030841519598402135
11.42,0.05089071724902066
11.424,0.07670633670098656
11.428,0.08484306892081066
11.432,0.12822935514472003
11.436,0.09643809900829863
11.44,0.09858395679575846
11.444,0.08109090331575737
11.448,0.17183677562759633
11.452,0.14731733511670206
11.456,0.1180010093469861
11.46,0.1284272974529721
11.464,0.16915772264393866
11.468,0.17404223917321734
